,Time,Title,Link
253,2023-03-22 01:41:00,"Adani Airports to bid for more airports in India, says CEO Bansal",https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/adani-airports-to-bid-for-more-airports-in-india-says-ceo-bansal/articleshow/98900937.cms
254,2023-03-22 02:31:00,"Indian cement companies set to raise prices from next month, Motilal Oswal says",https://economictimes.indiatimes.com/industry/indl-goods/svs/cement/indian-cement-companies-set-to-raise-prices-from-next-month-motilal-oswal-says/articleshow/98905429.cms
255,2023-03-22 02:04:00,India's 2022/23 iron ore exports to hit five-year low,https://economictimes.indiatimes.com/news/economy/foreign-trade/indias-2022/23-iron-ore-exports-to-hit-five-year-low/articleshow/98905101.cms
256,2023-03-22 01:02:00,Trai chairman Vaghela to meet telcos on March 27 to discuss ways to stop pesky commercial calls,https://economictimes.indiatimes.com/industry/telecom/telecom-policy/trai-chairman-vaghela-to-meet-telcos-on-march-27-to-discuss-ways-to-stop-pesky-commercial-calls/articleshow/98902342.cms
257,2023-03-22 18:46:18.662682,The best midcap MFs of last 3 years & their top investments,https://economictimes.indiatimes.com/markets/web-stories/here-are-best-midcap-mfs-of-last-3-years-amp-their-top-investments/slideshow/98902995.cms
258,2023-03-22 18:46:18.662682,Govt to sell 3.5% stake in Hindustan Aeronautics via OFS,https://economictimes.indiatimes.com/markets/stocks/news/govt-to-sell-3-5-stake-in-hindustan-aeronautics-via-ofs/articleshow/98913735.cms
259,2023-03-22 18:46:18.662682,D-Day Guide: What to know ahead of Fed's rate decision,https://economictimes.indiatimes.com/markets/stocks/news/what-to-know-ahead-of-the-feds-interest-rate-decision/articleshow/98889286.cms
260,2023-03-22 18:46:18.662682,Tech View: Nifty50 forms small red candle. What should traders do now,https://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty-forms-small-red-candle-what-should-traders-do-on-thursday-expiry/articleshow/98913267.cms
261,2023-03-22 18:46:18.662682,"Sensex, Nifty rise for 2nd day; all eyes on Fed outcome",https://economictimes.indiatimes.com/markets/stocks/news/sensex-rises-for-2nd-day-ends-140-pts-higher-nifty-tops-17150-all-eyes-on-fed-policy-outcome/articleshow/98908753.cms
262,2023-03-22 18:46:18.662682,This smallcase beat Nifty50 despite market volatility,https://economictimes.indiatimes.com/markets/expert-view/etmarkets-fund-manager-talk-this-portfolio-managers-smallcase-has-given-index-beating-return-of-12-despite-volatility/articleshow/98892014.cms
263,2023-03-22 18:46:18.662682,Mark Mobius still gung-ho on India story; buying every dip in this sector,https://economictimes.indiatimes.com/markets/expert-view/i-will-like-to-increase-allocations-in-tech-space-in-india-any-fall-a-buying-opportunity-mark-mobius/articleshow/98909214.cms
264,2023-03-22 18:46:18.662682,Newsmakers: L&T among 6 stocks in limelight today,https://economictimes.indiatimes.com/markets/web-stories/gainers-and-losers-lt-jk-tyre-among-6-stocks-in-focus-today/slideshow/98911149.cms
265,2023-03-22 18:46:18.662682,Adani lost Rs 3000 crore every week over last 1 year,https://economictimes.indiatimes.com/markets/stocks/news/gautam-adani-lost-rs-3000-cr-every-week-over-last-1-yr-wealth-down-60-from-peak/articleshow/98902761.cms
266,2023-03-22 18:46:18.662682,Udayshivakumar Infra IPO subscribed 3.9x on Day 3,https://economictimes.indiatimes.com/markets/ipos/fpos/udayshivakumar-infra-ipo-subscribed-3-9-times-so-far-on-day-3-gmp-falls/articleshow/98907133.cms
267,2023-03-22 18:46:18.662682,What HZL's Rs 11K cr-dividend means for Vedanta,https://economictimes.indiatimes.com/markets/stocks/news/hindustan-zincs-rs-11000-crore-dividend-to-offer-relief-for-vedanta-but-at-what-cost/articleshow/98905657.cms
268,2023-03-22 18:46:18.662682,Jhunjhunwala to be posthumously awarded Padma Shri,https://economictimes.indiatimes.com/markets/stocks/news/ace-investor-rakesh-jhunjhunwala-to-be-posthumously-awarded-padma-shri/articleshow/98904787.cms
269,2023-03-22 18:46:18.663682,"Bezos lost more money than Adani, Ambani combined",https://economictimes.indiatimes.com/markets/stocks/news/2023-m3m-hurun-global-rich-list-jeff-bezos-lost-more-wealth-than-adani-ambani-combined/articleshow/98903868.cms
270,2023-03-22 18:46:18.663682,Will Fed hike or pause rates? What Wall St banks think,https://economictimes.indiatimes.com/markets/web-stories/will-fed-hike-or-pause-rates-look-at-what-wall-street-banks-think/slideshow/98900112.cms
271,2023-03-22 18:46:18.663682,Sharp Rise: This smallcap zooms over 18%. Here's why,https://economictimes.indiatimes.com/markets/stocks/news/this-smallcap-stock-zooms-over-18-heres-why/articleshow/98906201.cms
272,2023-03-22 18:46:18.663682,10 of 11 latest IPOs are trading below issue prices,https://economictimes.indiatimes.com/markets/stocks/news/disappointing-debutants-10-of-11-recent-ipos-trade-below-issue-price/articleshow/98896784.cms
273,2023-03-22 18:46:18.663682,Gold unstoppable! Should you buy at current highs?,https://economictimes.indiatimes.com/markets/commodities/news/gold-unstoppable-should-you-buy-at-current-highs-or-wait-for-correction/articleshow/98899186.cms
274,2023-03-22 18:46:18.928860,"Gautam Adani lost Rs 3,000 crore a week in 2022-23: M3M Hurun report",https://www.business-standard.com/article/markets/gautam-adani-lost-rs-3-000-crore-a-week-in-2022-23-m3m-hurun-report-123032200298_1.html
275,2023-03-22 18:46:18.948797,IIM-A incubation platform to invest in 50 new start-ups over a year,https://www.business-standard.com/article/companies/iim-a-incubation-platform-to-invest-in-50-new-start-ups-over-a-year-123032200467_1.html
276,2023-03-22 18:46:18.948797,S&P Global Ratings to answer questions on Adani Group in coming months,https://www.business-standard.com/article/companies/s-p-global-ratings-to-answer-questions-on-adani-group-in-coming-months-123032200411_1.html
277,2023-03-22 18:46:18.948797,Hindustan Zinc's $1.3 bn dividend plan raises concerns over cash use,https://www.business-standard.com/article/companies/hindustan-zinc-s-1-3-bn-dividend-plan-raises-concerns-over-cash-use-123032200443_1.html
278,2023-03-22 18:46:18.948797,Adani Airports to bid for more airports to become leading operator: CEO,https://www.business-standard.com/article/companies/adani-airports-to-bid-for-more-airports-in-india-to-lead-the-sector-ceo-123032200406_1.html
279,2023-03-22 18:46:18.948797,HCLTech launches service to help companies use metaverse for customers,https://www.business-standard.com/article/companies/hcltech-launches-service-to-help-companies-use-metaverse-for-customers-123032200338_1.html
280,2023-03-22 18:46:18.948797,IFC to invest Rs 600 cr in Mahindra & Mahindra's new last-mile EV firm,https://www.business-standard.com/article/companies/ifc-to-invest-rs-600-cr-in-mahindra-mahindra-s-new-last-mile-ev-firm-123032200295_1.html
281,2023-03-22 18:46:18.948797,Indian airports' revenues to rise 26% to $3.9 bn next fiscal year: CAPA,https://www.business-standard.com/article/companies/indian-airports-revenues-to-rise-26-to-3-9-bn-next-fiscal-year-capa-123032200287_1.html
282,2023-03-22 18:46:18.948797,"BS VI phase 2: Hyundai joins peers, bids farewell to diesel engine sedans",https://www.business-standard.com/article/companies/bs-vi-phase-2-hyundai-joins-peers-bids-farewell-to-diesel-engine-sedans-123032200223_1.html
283,2023-03-22 18:46:19.912828,"Sensex rises 140 pts, Nifty holds 17,100 ahead of US Fed outcome; PSBs lead",https://www.business-standard.com/article/markets/stock-market-live-updates-nifty-sensex-fii-dii-crude-oil-inflation-us-fed-123032200119_1.html
284,2023-03-22 18:46:19.913838,Bitcoin set to extend its 70% surge this year if key charts are right,https://www.business-standard.com/article/markets/bitcoin-set-to-extend-its-70-surge-this-year-if-key-charts-are-right-123032200286_1.html
285,2023-03-22 18:46:19.913838,Watch What led to the ultimate fall of Credit Suisse,https://www.business-standard.com/multimedia/video-gallery/general/of-scandals-distrust-what-led-to-the-ultimate-fall-of-credit-suisse-174493.html
286,2023-03-22 18:46:19.913838,"Explained What are AT1 bonds, and why are Credit Suisse's worth $17 bn now wiped out?",https://www.business-standard.com/article/finance/what-are-at1-bonds-and-why-are-credit-suisse-s-worth-17-bn-now-wiped-out-123032200280_1.html
287,2023-03-22 18:46:19.913838,"Deposits, pension scheme: Investments you should make before March 31",https://www.business-standard.com/article/pf/deposits-pension-scheme-investments-you-should-make-before-march-31-123032200402_1.html
288,2023-03-22 18:46:19.913838,US lenders face scrutiny as Federal Reserve's rate decision looms,https://www.business-standard.com/article/international/us-lenders-face-scrutiny-as-federal-reserve-s-rate-decision-looms-123032200146_1.html
289,2023-03-22 18:46:19.913838,"PNB, IOB, DCB bank to offer AT1 bonds; may have to offer premium rates",https://www.business-standard.com/article/economy-policy/pnb-iob-dcb-bank-to-offer-at-1-bonds-may-have-to-offer-premium-rates-123032200364_1.html
290,2023-03-22 18:46:19.913838,"Sobha slips 5%, nears 52-week low on raid by Income-Tax department",https://www.business-standard.com/article/markets/sobha-slips-5-nears-52-week-low-on-income-tax-department-raids-123032200414_1.html
291,2023-03-22 18:46:19.913838,VST Tillers zooms 18% on achieving 5L production milestone at Malur unit,https://www.business-standard.com/article/markets/vst-tillers-zooms-18-on-achieving-5l-production-milestone-at-malur-unit-123032200330_1.html
292,2023-03-22 18:46:19.913838,Emami soars 7% as board to consider share buyback on March 24,https://www.business-standard.com/article/markets/emami-soars-7-as-board-to-consider-share-buyback-on-march-24-123032200207_1.html
293,2023-03-22 18:46:19.913838,Sula Vineyards jumps 9% as CLSA initiates coverage with 'Buy' rating,https://www.business-standard.com/article/markets/sula-vineyards-surges-9-as-clsa-initiates-coverage-with-buy-rating-123032200260_1.html
294,2023-03-22 18:46:19.913838,Hindustan Zinc surges 5% on announcing liberal interim dividend,https://www.business-standard.com/article/markets/hindustan-zinc-surges-5-on-announcing-liberal-interim-dividend-123032200182_1.html
295,2023-03-22 18:46:19.913838,"Swiss are on the hook for $13,500 each on Credit Suisse bailout",https://www.business-standard.com/article/international/swiss-are-on-the-hook-for-13-500-each-on-credit-suisse-bailout-123032200004_1.html
296,2023-03-22 06:49:00,"MC A10 closes in the green; Adani Enterprises, Adani Ports top drags",https://www.moneycontrol.com/news/business/markets/mc-a10-closes-in-the-green-adani-enterprises-adani-ports-top-drags-10293381.html
297,2023-03-22 08:07:00,Polar Capital Funds sells KIMS shares worth Rs 144 crore,https://www.moneycontrol.com/news/business/companies/polar-capital-funds-sells-kims-shares-worth-rs-144-cr-10294471.html
298,2023-03-23 01:15:00,Tatas bet big on own mineral water brands,https://economictimes.indiatimes.com/industry/cons-products/fmcg/tatas-bet-big-on-own-mineral-water-brands/articleshow/98924090.cms
299,2023-03-23 01:19:00,How India is getting better at information and communication tech skills,https://economictimes.indiatimes.com/news/india/how-india-is-getting-better-at-information-and-communication-tech/articleshow/98924077.cms
300,2023-03-23 01:15:00,Phoenix ARC said to have made binding offer for Bandhan loans,https://economictimes.indiatimes.com/industry/banking/finance/phoenix-arc-said-to-have-made-binding-offer-for-bandhan-loans/articleshow/98924117.cms
301,2023-03-22 11:30:00,Libor switchover for loan disputes & defaults may be a snag for banks,https://economictimes.indiatimes.com/industry/banking/finance/banking/libor-switchover-for-loan-disputes-defaults-may-be-a-snag-for-banks/articleshow/98922872.cms
302,2023-03-22 11:13:00,Various measures taken for sustainable development of civil aviation sector: MoCA,https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/various-measures-taken-for-sustainable-development-of-civil-aviation-sector-moca/articleshow/98921296.cms
303,2023-03-22 07:22:00,REC arm hands over 6 SPVs to Power Grid Corporation for transmission projects,https://economictimes.indiatimes.com/industry/energy/power/rec-arm-hands-over-6-spvs-to-power-grid-corporation-for-transmission-projects/articleshow/98916659.cms
304,2023-03-23 03:58:27.215137,US Fed hikes interest rates by 25 bps despite banking turmoil,https://economictimes.indiatimes.com/news/international/world-news/us-fed-hikes-interest-rates-by-25-bps-says-some-additional-tightening-possible/articleshow/98923232.cms
305,2023-03-23 03:58:27.215137,10 things that would decide D-Street action on Thursday,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-d-street-action-on-thursday/articleshow/98919946.cms
306,2023-03-23 03:58:27.215137,Day Trading Guide: SRF among 4 top stock ideas for the upcoming session,https://economictimes.indiatimes.com/markets/stocks/news/market-trading-guide-srf-among-4-stock-recommendations-for-thursday/stock-ideas/slideshow/98915892.cms
307,2023-03-23 03:58:27.215137,Planning theme-based diversification? Here's your guide,https://economictimes.indiatimes.com/markets/expert-view/planning-theme-based-diversification-what-should-be-on-your-checklist/articleshow/98906976.cms
308,2023-03-23 03:58:27.215137,Will Global Surfaces deliver a listing pop? Here's what grey market signals,https://economictimes.indiatimes.com/markets/stocks/news/global-surfaces-shares-debut-likely-tomorrow-what-gmp-indicates-ahead-of-listing/articleshow/98919345.cms
309,2023-03-23 03:58:27.215137,Investing 101: What Alpha & Smart Beta strategies mean,https://economictimes.indiatimes.com/markets/expert-view/what-do-alpha-smart-beta-strategies-mean-jayesh-bhanushali-explains/articleshow/98894681.cms
310,2023-03-23 03:58:27.215137,"How Indian billionaires’ rich-list rank, wealth has changed",https://economictimes.indiatimes.com/markets/web-stories/how-indian-billionaires-rich-list-ranking-and-wealth-have-changed-over-last-10-years/slideshow/98910183.cms
311,2023-03-23 03:58:27.215137,"Non-banking lender SBFC cuts IPO size, refiles papers",https://economictimes.indiatimes.com/markets/ipos/fpos/non-banking-lender-sbfc-cuts-ipo-size-refiles-papers-with-sebi/articleshow/98915293.cms
312,2023-03-23 03:58:27.215137,11 St favourite stocks with less-than-industry PE levels,https://economictimes.indiatimes.com/markets/stocks/news/value-picks-11-street-favourite-stocks-with-less-than-industry-pe-levels/value-play/slideshow/98912339.cms
313,2023-03-23 03:58:27.215137,4 healthcare stocks hit new 52-wk low. Do you own any?,https://economictimes.indiatimes.com/markets/stocks/news/4-healthcare-stocks-slip-to-a-new-52-week-low-do-you-own-any/sea-of-red/slideshow/98916154.cms
314,2023-03-23 03:58:27.215137,GameStop soars 53% after reporting first profit in 2 years,https://economictimes.indiatimes.com/markets/stocks/news/gamestop-soars-53-after-reporting-first-profit-in-two-years/articleshow/98916620.cms
315,2023-03-23 03:58:27.371368,Long-term aim to reduce costs of operation by 30-50%: Adani Airports CEO,https://www.business-standard.com/article/companies/long-term-aim-to-reduce-cost-of-operation-by-30-50-adani-airports-ceo-123032201057_1.html
316,2023-03-23 03:58:27.387007,Spotify has spent less than 10% of its $100 million diversity fund,https://www.business-standard.com/article/companies/spotify-has-spent-less-than-10-of-its-100-million-diversity-fund-123032201278_1.html
317,2023-03-23 03:58:27.387007,"Reliance Consumer expands portfolio in home, personal care segments",https://www.business-standard.com/article/companies/reliance-consumer-expands-portfolio-in-home-personal-care-segments-123032201175_1.html
318,2023-03-23 03:58:27.387007,"Valuations, long-term prospects boost investment case in insurance stocks",https://www.business-standard.com/article/companies/valuations-long-term-prospects-boost-investment-case-in-insurance-stocks-123032201161_1.html
319,2023-03-23 03:58:27.387007,CAPA summit 2023: Air India pushes for data exchange in aviation sector,https://www.business-standard.com/article/companies/stakeholders-must-share-data-with-each-other-to-ease-travel-air-india-123032201198_1.html
320,2023-03-23 03:58:27.387007,Govt plans to sell 3.5% stake in Hindustan Aeronautics through OFS,https://www.business-standard.com/article/companies/govt-plans-to-sell-3-5-stake-in-hindustan-aeronautics-through-ofs-123032201098_1.html
321,2023-03-23 03:58:27.387007,REC transfers 6 SPVs to Power Grid Corporation for transmission projects,https://www.business-standard.com/article/companies/rec-transfers-6-spvs-to-power-grid-corporation-for-transmission-projects-123032201027_1.html
322,2023-03-23 03:58:27.387007,"Coromandel International to enter into fertilisers, industrial chemicals",https://www.business-standard.com/article/companies/coromandel-international-to-enter-into-fertilisers-industrial-chemicals-123032201037_1.html
323,2023-03-23 03:58:27.387007,"'Eyeing 20% growth in Indian market', says Hitachi's Gurmeet Singh",https://www.business-standard.com/article/companies/hitachi-plans-to-invest-rs-150-cr-in-india-in-next-2-years-gurmeet-singh-123032200946_1.html
324,2023-03-24 06:15:00,"STT on sale of options to be hiked by 25%, Finance Ministry clarifies",https://www.moneycontrol.com/news/business/markets/securities-transaction-tax-on-sale-of-options-hiked-by-25-finance-ministry-clarifies-10305791.html
325,2023-03-24 05:07:00,Gainers & Losers: 10 stocks that moved the most on March 24,https://www.moneycontrol.com/news/photos/business/markets/gainers-losers-10-stocks-that-moved-the-most-on-march-24-10305901.html
326,2023-03-24 04:30:00,"Taking Stock | Sensex slips 398 points, Nifty below 17,000; PSU bank, metal, realty worst hit",https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-slips-398-points-nifty-below-17000-psu-bank-metal-realty-worst-hit-10305771.html
327,2023-03-24 03:41:00,"Debt MF changes negative for MFs, marginally positive for life insurers: CLSA",https://www.moneycontrol.com/news/business/markets/debt-mf-changes-negative-for-mfs-marginally-positive-for-life-insurers-clsa-10305151.html
328,2023-03-24 03:02:00,Buy Eicher Motors; target of Rs 3625: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-eicher-motors-target-of-rs-3625-motilal-oswal-10305611.html
329,2023-03-24 02:38:00,Live: Debt Mutual Funds Lose LTCG Taxation Benefit; Decoding The Impact | Finance Bill 2023,https://www.moneycontrol.com/news/videos/business/mutual-funds/live-debt-mutual-funds-lose-ltcg-taxation-benefit-decoding-the-impact-finance-bill-2023-10304501.html
330,2023-03-24 02:27:00,Why ICICI Securities is worth a look despite off-colour markets,https://www.moneycontrol.com/news/business/moneycontrol-research/why-icici-securities-is-worth-a-look-despite-off-colour-markets-10304681.html
331,2023-03-24 01:44:00,Buy Nitin Spinners; target of Rs 304: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-nitin-spinners-target-of-rs-304-emkay-global-financial-10305091.html
332,2023-03-24 01:36:00,"Jefferies' Chris Wood: India set for renewed outperformance vis-à-vis Asian, EM peers",https://www.moneycontrol.com/news/business/markets/jefferies-chris-wood-india-set-for-renewed-outperformance-vis-a-vis-asian-em-peers-10304401.html
333,2023-03-24 01:27:00,Reduce Escorts Kubota; target of Rs 1575: CD Equisearch,https://www.moneycontrol.com/news/business/stocks/reduce-escorts-kubota-target-of-rs-1575-cd-equisearch-10304671.html
334,2023-03-24 01:11:00,Kotak retains 'reduce' rating on Biocon; lowers target price,https://www.moneycontrol.com/news/business/earnings/kotak-retains-reduce-rating-on-biocon-lowers-target-price-10304411.html
335,2023-03-24 02:31:00,F&O trading: Govt's STT hike leaves traders confused,https://www.moneycontrol.com/news/business/markets/govt-hikes-securities-transaction-tax-on-options-by-25-10304171.html
336,2023-03-24 01:21:00,Buy AU Small Finance Bank; target of Rs 800: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-au-small-finance-bank-target-of-rs-800-sharekhan-4-10303601.html
337,2023-03-24 12:38:00,Emami approves Rs 186-crore buyback plan at Rs 450 a share,https://www.moneycontrol.com/news/business/stocks/emami-approves-rs-186-crore-buyback-plan-at-rs-450-a-share-10303751.html
338,2023-03-24 02:26:00,HDFC Securities initiates coverage on Hitachi Energy with ‘Add’ rating,https://www.moneycontrol.com/news/business/stocks/hdfc-securities-initiates-coverage-on-hitachi-energy-with-add-rating-sees-22-upside-10303811.html
339,2023-03-24 12:35:00,"RIL tariff concerns look overdone, expect 36% upside, says Jefferies",https://www.moneycontrol.com/news/business/stocks/ril-tariff-concerns-look-overdone-expect-36-upside-says-jefferies-10303661.html
340,2023-03-24 10:55:00,"Vedanta opens strong on possibility of strategic sale, but goes flat",https://www.moneycontrol.com/news/business/earnings/vedanta-opens-strong-on-possibility-of-strategic-sale-but-goes-flat-10303171.html
341,2023-03-24 10:32:00,Rail Vikas Nigam shares gain JV bags project worth Rs 252 crore in Gujarat,https://www.moneycontrol.com/news/business/stocks/rail-vikas-nigam-shares-gain-jv-bags-project-worth-rs-252-crore-in-gujarat-10302161.html
342,2023-03-24 12:22:00,Asian Energy doubles in a month despite rating downgrade over deterioration financial performance and credit metrics,https://www.moneycontrol.com/news/business/markets/stock-doubles-in-a-month-service-provider-asian-energy-services-on-the-roll-10302841.html
343,2023-03-24 10:17:00,Coromandel International marks strategic entry into new growth segments,https://www.moneycontrol.com/news/business/stocks/coromandel-international-marks-strategic-entry-into-new-growth-segments-10302731.html
344,2023-03-24 10:01:00,"BEL gains on Rs 3,800 crore-order wins from Defence Ministry",https://www.moneycontrol.com/news/business/markets/bel-gains-on-rs-3800-crore-order-wins-from-defence-ministry-10302651.html
345,2023-03-24 09:59:00,Agri Picks Report: Geojit,https://www.moneycontrol.com/news/business/stocks/agri-picks-report-geojit-648-10302801.html
346,2023-03-24 09:53:00,Weekly Tactical: This luggage stock can take off post a significant correction,https://www.moneycontrol.com/news/business/earnings/weekly-tactical-this-luggage-stock-can-take-off-post-a-significant-correction-10302691.html
347,2023-03-24 09:49:00,"Lupin gets tentative USFDA approval for obeticholic acid tablets, shares gain",https://www.moneycontrol.com/news/business/stocks/lupin-gets-tentative-usfda-approval-for-obeticholic-acid-tablets-shares-gain-10302151.html
348,2023-03-24 09:39:00,Campus Activewear falls after large block deal; TPG likely seller,https://www.moneycontrol.com/news/business/stocks/campus-activewear-falls-after-large-block-deal-tpg-likely-seller-10302461.html
349,2023-03-24 03:11:00,"Business in the Week Ahead March (27-31, 2023)",https://www.moneycontrol.com/news/business/business-in-the-week-ahead-march-27-31-2023-10305641.html
350,2023-03-24 01:36:00,Zydus Lifesciences gets US health regulator's nod for its generic medicine,https://www.moneycontrol.com/news/business/zydus-lifesciences-gets-us-health-regulators-nod-for-its-generic-medicine-10305051.html
351,2023-03-24 01:32:00,Power Grid Corporation board okays raising Rs 600 crore via bonds,https://www.moneycontrol.com/news/business/power-grid-corporation-board-okays-raising-rs-600-crore-via-bonds-10304931.html
352,2023-03-24 12:41:00,Zen Technologies bags Rs 127 crore order from armed forces,https://www.moneycontrol.com/news/business/zen-technologies-bags-rs-127-crore-order-from-armed-forces-10304321.html
353,2023-03-24 12:36:00,"Maruti Suzuki targets sales via Nexa outlets to overtake volumes of Hyundai, Tata Motors by next year",https://www.moneycontrol.com/news/business/maruti-suzuki-targets-sales-via-nexa-outlets-to-overtake-volumes-of-hyundai-tata-motors-by-next-year-10304291.html
354,2023-03-24 10:49:00,Maruti Suzuki to hike prices of model range from April,https://www.moneycontrol.com/news/business/maruti-suzuki-to-hike-prices-of-model-range-from-april-10303241.html
355,2023-03-24 09:10:00,Vedanta considers declaring fifth interim dividend for FY23 on March 28,https://www.moneycontrol.com/news/business/companies/vedanta-mulls-5th-interim-dividend-for-fy23-on-march-28-10301001.html
356,2023-03-23 05:17:00,Accenture forecasts Q3 revenue below estimates at about $16.7 billion,https://www.moneycontrol.com/news/business/accenture-forecasts-third-quarter-revenue-below-estimates-10299761.html
357,2023-03-23 06:50:00,Tata Group may inject another $2 billion into super app Tata Neu,https://www.moneycontrol.com/news/business/companies/tata-group-to-step-up-its-e-commerce-game-with-2-billion-fresh-capital-push-10299371.html
358,2023-03-23 03:24:00,SVB Collapse: Should auditors be responsible to assess the business model of a company?,https://www.moneycontrol.com/news/opinion/svb-collapse-should-auditors-be-responsible-to-assess-the-business-model-of-a-company-10299071.html
359,2023-03-24 12:05:00,Maruti Suzuki will pull up prices from April to balance cost inflation,https://www.moneycontrol.com/news/automobile/maruti-suzuki-stock-in-green-after-suzuki-motor-raises-stake-in-company-10298581.html
360,2023-03-23 01:36:00,BMW Motorrad launches R 18 Transcontinental bike tagged at Rs 31.5 lakh,https://www.moneycontrol.com/news/business/bmw-motorrad-launches-r-18-transcontinental-bike-tagged-at-rs-31-5-lakh-10298511.html
361,2023-03-23 01:33:00,Thyssenkrupp’s steel business could tempt Indian companies to bid,https://www.moneycontrol.com/news/opinion/thyssenkrupps-steel-business-could-tempt-indian-companies-to-bid-10298441.html
362,2023-03-23 12:42:00,Anupam Rasayan signs contract worth Rs 984 crore with Japanese firm for supply of new product,https://www.moneycontrol.com/news/business/anupam-rasayan-signs-contract-worth-rs-984-crore-with-japanese-firm-for-supply-of-new-product-10298071.html
363,2023-03-23 12:21:00,"Honda to hike Amaze prices up to Rs 12,000 from April to offset high input cost due to new emission norms",https://www.moneycontrol.com/news/business/honda-to-hike-amaze-prices-up-to-rs-12000-from-april-to-offset-high-input-cost-due-to-new-emission-norms-10297991.html
364,2023-03-23 11:48:00,"Kalpataru bags orders worth Rs 2,477 crore",https://www.moneycontrol.com/news/business/kalpataru-bags-orders-worth-rs-2477-crore-10297741.html
365,2023-03-23 11:24:00,Glenmark gets USFDA nod for generic drug with 180-day exclusivity,https://www.moneycontrol.com/news/business/glenmark-gets-usfda-nod-for-generic-drug-with-180-day-exclusivity-10297271.html
366,2023-03-23 11:11:00,"Tata to pitch its own mineral water brands, post Bisleri deal fallout: Report",https://www.moneycontrol.com/news/business/companies/tata-to-pitch-its-own-mineral-water-brands-post-bisleri-deal-fallout-report-10296521.html
367,2023-03-23 10:50:00,Anil Agarwal said to weigh Vedanta stake sale as last-resort option,https://www.moneycontrol.com/news/business/anil-agarwal-said-to-weigh-vedanta-stake-sale-as-last-resort-option-10296951.html
368,2023-03-23 10:36:00,KNR Constructions: On a growth highway,https://www.moneycontrol.com/news/business/stocks/knr-constructions-on-a-growth-highway-10296671.html
369,2023-03-23 03:25:00,"Chart of the Day: In spite of hurdles, e2W sales scale new highs in FY23",https://www.moneycontrol.com/news/opinion/chart-of-the-day-in-spite-of-hurdles-e2w-sales-scale-new-highs-in-fy2023-10296071.html
370,2023-03-23 09:23:00,Economic fallout of banking crisis a bigger risk for IT sector,https://www.moneycontrol.com/news/opinion/economic-fallout-of-banking-crisis-a-bigger-risk-for-it-sector-10296221.html
371,2023-03-24 06:38:00,Storm clouds of food inflation and drum beats of recession continue this year: Nestle India CMD Suresh Narayanan,https://economictimes.indiatimes.com/industry/cons-products/food/storm-clouds-of-food-inflation-and-drum-beats-of-recession-continue-this-year-nestle-india-cmd-suresh-narayanan/articleshow/98973427.cms
372,2023-03-24 06:29:00,Russia-bound Jindal Stainless containers stuck at port of Antwerp,https://economictimes.indiatimes.com/industry/indl-goods/svs/steel/russia-bound-jindal-stainless-containers-stuck-at-port-of-antwerp/articleshow/98973404.cms
373,2023-03-24 06:22:00,"Akasa Air to hire nearly 1,000 people by March 2024; to place 'three-digit' aircraft order by year-end: CEO Vinay Dube",https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/akasa-air-to-hire-nearly-1000-people-by-march-2024-to-place-three-digit-aircraft-order-by-year-end-ceo-vinay-dube/articleshow/98973139.cms
374,2023-03-24 05:33:00,Alembic Pharmaceuticals receives 2 observations for Gujarat facility from USFDA,https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/alembic-pharmaceuticals-receives-2-observations-for-gujarat-facility-from-usfda/articleshow/98971672.cms
375,2023-03-24 04:40:00,Motovolt acquires stakes worth 1 mn euros in German electric two-wheeler maker,https://economictimes.indiatimes.com/industry/renewables/motovolt-acquires-stakes-worth-1-mn-euros-in-german-electric-two-wheeler-maker/articleshow/98969809.cms
376,2023-03-24 04:38:00,Need more private investments to address shortage of feedstock cracker in petrochem sector: Government,https://economictimes.indiatimes.com/industry/indl-goods/svs/petrochem/need-more-private-investments-to-address-shortage-of-feedstock-cracker-in-petrochem-sector-government/articleshow/98969850.cms
377,2023-03-24 03:14:00,Windfall Tax: Vedanta deducts $91 million from govt's profit to make up for tax paid,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/windfall-tax-vedanta-deducts-91-million-from-govts-profit-to-make-up-for-tax-paid/articleshow/98967192.cms
378,2023-03-24 06:13:00,Five executives at India's Nykaa resign in latest departures,https://economictimes.indiatimes.com/tech/startups/five-executives-at-indias-nykaa-resign-in-latest-departures/articleshow/98967334.cms
379,2023-03-24 03:01:00,Xiaomi India teams up with United Way to upskill transgender community,https://economictimes.indiatimes.com/news/company/corporate-trends/xiaomi-india-teams-up-with-united-way-to-upskill-transgender-community/articleshow/98966721.cms
